 4000 0.02 0.1 10 0.25
 2.1818386e-04 -2.0383432e+00  2.9802973e+00  8.4099211e-02 -8.9880639e-01 -5.9281224e-01  5.3197242e-02
 2.1818386e-04 -9.5269781e-01 -3.7970490e+00  1.6769660e-01  1.0213525e+00 -2.4554810e-01 -2.5972974e-02
 2.1818386e-04  5.9056967e-01 -4.1934320e-01 -3.0320987e-02  1.6297731e-01  4.2275202e-01 -4.5683974e-01
 2.1818386e-04  1.4773592e+00  1.9716978e+00 -2.4068156e-02 -8.2672620e-01  6.4033806e-01  3.8959045e-02
 2.1818386e-04  6.4458382e-01  1.4180351e+00  3.2685313e-02 -8.4308690e-01  3.5732638e-02 -1.2612924e-01
 2.1818386e-04  2.4952213e-01  1.2705166e+00  2.5327608e-02 -1.1014326e+00 -3.2601256e-02  6.2330909e-02
 2.1818386e-04 -8.8725358e-01  8.4785563e-01 -3.2837331e-02 -8.6286014e-01 -7.6426470e-01 -6.9293715e-02
 2.1818386e-04 -1.1277312e+00 -8.5045511e-01  7.0130222e-02  8.0215800e-01 -2.8507769e-01 -5.0437871e-02
 2.1818386e-04  4.1831771e-01  2.6333017e+00 -1.5401237e-01 -1.1267179e+00  9.0046123e-02  3.1012096e-02
 2.1818386e-04 -7.9668337e-01  1.2313321e+00 -5.3129025e-02 -7.0542318e-01 -1.8957165e-01  1.2896332e-01
 2.1818386e-04  9.0682134e-02  4.1839659e-01  7.9840645e-02 -8.0673289e-01  1.5513702e-01 -3.2034025e-02
 2.1818386e-04  9.7415251e-01 -1.5872245e+00 -8.3179258e-02  8.8312805e-01  2.8819636e-01  1.6550563e-01
 2.1818386e-04  3.2621980e+00 -2.6077955e+00  1.8628603e-02  6.6061950e-01  7.8741407e-01 -7.7198230e-02
 2.1818386e-04  1.2882702e+00  1.5040542e-01 -1.2256382e-01 -1.4568488e-01  8.5468668e-01  8.8153407e-02
 2.1818386e-04 -2.2060685e+00 -7.7866304e-01  1.0778901e-01  2.1510987e-01 -8.8367981e-01  2.9716920e-02
 2.1818386e-04 -1.3068430e-01  1.6359586e+00 -5.5621743e-02 -8.3691525e-01  1.9761594e-01  1.6019019e-01
 2.1818386e-04  6.7394429e-01 -2.1224649e+00 -9.3343873e-03  8.4738123e-01  2.6594520e-01  9.6975967e-02
 2.1818386e-04 -7.1401939e-02  1.2261527e+00 -5.2538238e-02 -6.0195100e-01 -2.0437504e-01  1.7214411e-01
 2.1818386e-04  4.3448827e-01 -7.0047277e-01  4.6067856e-02  9.4871229e-01  1.6667412e-01  2.9660037e-01
 2.1818386e-04  6.5001267e-01  2.5190771e+00 -3.7697382e-02 -9.2949647e-01  1.1859778e-01  9.3991309e-02
 2.1818386e-04 -6.3768250e-01  1.4090520e+00 -2.1136915e-02 -5.7988292e-01 -2.2386445e-01  1.1102264e-03
 2.1818386e-04 -2.5315517e-01 -6.4722288e-01  1.1042167e-01  5.3593051e-01 -2.6710594e-01  4.4160983e-01
 2.1818386e-04  9.8444676e-01  4.7103372e-01  4.6541050e-02 -5.6121141e-01  9.1909039e-01  1.1141374e-01
 2.1818386e-04  4.1944015e-01 -2.1751888e+00 -7.7489808e-02  9.6895552e-01  2.7402902e-01  6.2704004e-02
 2.1818386e-04 -8.0288434e-01 -1.5163306e+00  6.7063868e-02  8.5339129e-01 -1.3315386e-01 -6.5110810e-02
 2.1818386e-04 -2.3822927e+00  1.3200318e+00 -3.2871503e-02 -4.6077979e-01 -8.7792081e-01 -1.0396489e-01
 2.1818386e-04  7.4365336e-01 -1.2357947e+00  3.2832045e-02  6.7056656e-01  5.8672190e-01  1.0459821e-01
 2.1818386e-04 -2.4385502e+00 -1.5638788e+00 -6.5371227e-03  5.5308437e-01 -5.9715545e-01  1.2674907e-02
 2.1818386e-04  1.5113094e+00  1.1899179e+00 -2.1843074e-02 -4.8504719e-01  8.0084497e-01  2.2657256e-01
 2.1818386e-04  2.2836581e-01  4.0016609e-01 -6.4267956e-02 -9.2886865e-01  7.4112284e-01  2.9518518e-01
 2.1818386e-04 -1.0844289e+00 -1.2196718e+00  8.0112860e-02  7.7291465e-01 -7.4512029e-01 -2.1685483e-03
 2.1818386e-04 -4.1604331e-01 -5.0348749e+00  6.6230483e-02  1.0340245e+00 -1.0384652e-01  1.0444577e-02
 2.1818386e-04  3.1960356e-01  1.7794926e-01  1.0800706e-02  2.7998787e-01  1.2134577e+00  4.0469196e-02
 2.1818386e-04 -9.7226006e-01  2.1736564e-01  9.1542348e-02 -3.0288425e-01 -5.5405974e-01 -1.7269629e-01
 2.1818386e-04 -1.4275677e+00 -1.3636492e+00 -2.8628668e-01  7.1886593e-01 -7.8723633e-01 -6.0335543e-02
 2.1818386e-04 -2.9785326e+00 -3.6060345e-01  3.4037340e-03  1.2830189e-01 -1.0844837e+00 -1.7664351e-02
 2.1818386e-04  7.0886821e-01  6.0740048e-01  1.3422675e-01 -7.2513878e-01  7.0361477e-01 -1.9277054e-01
 2.1818386e-04  2.4276457e+00  1.7488754e+00 -6.8220168e-02 -6.2152284e-01  7.2245365e-01 -4.4742618e-02
 2.1818386e-04  2.2055070e-01 -7.1143216e-01  5.8491804e-02  8.7625790e-01 -7.0731260e-02 -3.1542066e-02
 2.1818386e-04 -2.6831119e+00  1.4601990e+00  2.9276600e-02 -4.4960973e-01 -8.0593818e-01  2.6295310e-02
 2.1818386e-04 -1.1486710e+00 -3.3826700e-01  6.7086287e-02  2.1117526e-01 -8.7454581e-01 -5.4433037e-02
 2.1818386e-04  8.2760733e-01 -4.6046078e-01  8.9227989e-02  6.5122104e-01  9.3060225e-01 -1.1517302e-01
 2.1818386e-04 -2.5810988e+00 -1.6222541e+00  2.8022327e-02  5.2518642e-01 -8.0624664e-01 -2.4381755e-02
 2.1818386e-04  6.1682373e-01  4.8780283e-01 -2.7694708e-02 -5.5717272e-01  6.2295800e-01  7.1523398e-02
 2.1818386e-04 -2.2373145e+00  7.8962046e-01 -1.1416991e-01 -2.8424752e-01 -4.4460911e-01 -7.3944211e-02
 2.1818386e-04  1.5299926e+00  8.8466001e-01  1.1338648e-01 -4.1799626e-01  8.7386853e-01  1.8627642e-01
 2.1818386e-04 -1.3252602e+00  3.3214767e-02 -5.9933823e-02 -4.7531117e-02 -9.6664506e-01 -1.4448223e-02
 2.1818386e-04 -5.7977784e-01  9.7479969e-01 -8.7529853e-02 -6.5217549e-01 -1.9378014e-01  1.0162282e-01
 2.1818386e-04 -4.6124479e-01 -3.3695378e+00  7.5012520e-02  1.0758802e+00 -1.4974950e-01 -5.8261831e-03
 2.1818386e-04  1.3782805e+00  1.6396219e-01  2.9213339e-01 -7.3633713e-01  5.4428500e-01 -1.6154043e-01
 2.1818386e-04 -1.0962223e+00 -3.2477856e+00  1.1173008e-01  9.7730261e-01 -3.4218922e-01 -4.3404024e-02
 2.1818386e-04  6.8834418e-01 -1.0666392e+00  4.3426428e-02  5.5706376e-01  7.2890842e-01  4.1459832e-02
 2.1818386e-04  3.7173566e-01  4.9508536e-01  2.3923621e-02 -8.9467341e-01  7.3662877e-01  2.9341018e-02
 2.1818386e-04  1.6820042e+00 -4.1602668e-01 -1.5679379e-03  1.8306081e-01  5.3495711e-01 -1.0736568e-01
 2.1818386e-04 -5.3756928e-01  1.7852969e+00 -4.8996583e-02 -8.8475072e-01 -1.2625802e-02 -1.0417202e-01
 2.1818386e-04 -3.3687837e+00  2.6410489e+00 -2.7063640e-03 -7.0742369e-01 -8.1521416e-01  1.2477785e-02
 2.1818386e-04  2.0190334e+00 -2.9220617e-01  3.7739865e-02  1.3363482e-01  1.0103916e+00 -3.7368059e-02
 2.1818386e-04 -2.2411191e+00  1.0010916e+00 -6.9434531e-02 -4.2959973e-01 -8.0411971e-01 -3.4204341e-02
 2.1818386e-04 -6.1138803e-01  1.3888614e-01 -1.2338240e-01  2.8807983e-01 -6.2590420e-01  1.6162694e-01
 2.1818386e-04 -2.8750935e-01 -5.5681169e-01  1.2301103e-01  6.5347439e-01 -5.6840813e-01 -6.3551582e-02
 2.1818386e-04 -6.0099208e-01 -2.3546884e+00 -1.1550642e-02  1.0320735e+00 -3.0617055e-01 -8.1563562e-02
 2.1818386e-04  2.1005409e+00 -7.2051418e-01 -6.5492447e-03  1.8520288e-02  9.4662887e-01  2.1779908e-01
 2.1818386e-04 -3.1159451e+00  1.1178126e+00  2.0497310e-01 -2.8919148e-01 -9.8410946e-01 -5.7129987e-02
 2.1818386e-04  5.3110415e-01 -8.4358118e-03 -8.5290618e-02  1.1650629e-01  1.1368796e+00  1.6307965e-01
 2.1818386e-04  1.9369789e+00 -5.0722897e-01 -1.3725081e-02  1.4429073e-01  9.4287688e-01  1.8624995e-02
 2.1818386e-04 -4.7189445e+00  6.1879251e-02 -1.8509677e-02 -1.7765433e-02 -1.0155557e+00 -1.0774579e-03
 2.1818386e-04 -1.4723967e+00  3.0061758e-01 -1.4068356e-01  3.2098624e-01 -8.4374899e-01 -4.1989848e-02
 2.1818386e-04 -4.8132002e-01  8.6639583e-01  5.2957647e-02 -5.6655496e-01 -8.1296134e-01  1.3894798e-01
 2.1818386e-04  1.1805719e+00 -5.0154454e-01 -6.5766186e-02  6.2791282e-01  5.8196068e-01 -9.4150547e-03
 2.1818386e-04  1.1738935e+00  2.0273275e+00 -2.1278633e-02 -8.5470235e-01  5.8358335e-01 -9.5582977e-02
 2.1818386e-04  2.7119975e+00 -2.4452589e+00  2.2724047e-02  7.1284604e-01  7.4076182e-01  3.1889297e-02
 2.1818386e-04  1.2664756e-01 -7.2685367e-01 -8.2171805e-02  8.9709085e-01  1.2511407e-01  1.4949448e-01
 2.1818386e-04  2.8318113e-01  8.2915562e-01  1.4262624e-03 -1.0187821e+00 -1.6452450e-02 -2.1073949e-01
 2.1818386e-04  2.4390907e+00  4.0113239e+00  8.1704453e-02 -8.9816689e-01  5.3441054e-01  6.6912472e-03
 2.1818386e-04  1.4494087e+00  2.1090016e-01  1.0267082e-01 -3.4382260e-01  9.3161458e-01 -6.3869752e-02
 2.1818386e-04  2.2445331e+00 -7.5389755e-01  1.3306449e-01  3.5068727e-01  9.9936318e-01  4.3723959e-02
 2.1818386e-04 -1.0023973e+00  2.6875831e-02  6.9397882e-02  6.6687238e-01 -8.4893787e-01 -2.6468617e-01
 2.1818386e-04  6.1750835e-01  3.9499435e-01  1.3263077e-01  1.7490335e-01  7.3971987e-01  2.4288394e-01
 2.1818386e-04  1.0003633e+00 -1.8321688e-01 -5.8783382e-02 -3.7086451e-01  8.7216455e-01  5.8328517e-02
 2.1818386e-04 -2.2491136e+00  8.5585159e-01  6.0417531e-03 -2.6528910e-01 -1.1082211e+00 -7.4739191e-03
 2.1818386e-04  2.5916418e-02  1.3661611e+00 -1.0197815e-02 -8.5629511e-01  3.6571267e-01  1.3535522e-01
 2.1818386e-04  1.7124516e+00 -2.6206389e-01  2.0183124e-02  2.8015837e-01  8.2373512e-01 -1.6936143e-01
 2.1818386e-04  6.3800657e-01 -1.1262288e+00 -6.4318292e-02  8.6455852e-01  5.1888323e-01 -1.1287549e-01
 2.1818386e-04 -5.3896540e-01  1.7136376e+00  7.6381214e-02 -6.6978037e-01 -3.3839545e-01 -4.3472782e-02
 2.1818386e-04  1.0843531e+00 -4.1003127e+00 -5.1147647e-02  8.3298022e-01  2.6631805e-01 -6.8825789e-02
 2.1818386e-04  3.7656447e-01  1.0910164e-01 -6.0217880e-02  8.3054699e-02  1.4171287e+00  3.6840979e-02
 2.1818386e-04 -5.6115723e-01 -2.6357467e+00  8.9498945e-02  9.4103593e-01 -1.3478998e-02  4.1221160e-02
 2.1818386e-04 -2.9765527e+00 -5.7982087e-01  1.1951278e-01  3.8136002e-01 -9.8435497e-01  4.5602575e-02
 2.1818386e-04 -1.9669261e+00  1.6487032e-01  6.8320081e-02 -2.8642711e-01 -9.9086279e-01  5.4879233e-02
 2.1818386e-04 -1.9391400e-01  2.8857172e-02  8.6506993e-02 -3.4641302e-01 -1.3528571e+00  1.5284292e-01
 2.1818386e-04  5.1749748e-01  7.1264398e-01  2.1766312e-02 -7.6974529e-01  1.5427710e-01 -1.0324489e-01
 2.1818386e-04  3.4734151e-01  5.2059406e-01  3.5487473e-02 -8.6337306e-02  7.0532739e-01  4.1547361e-01
 2.1818386e-04 -1.0108863e+00  7.1360332e-01 -1.1158001e-01 -8.9191371e-01 -7.2405738e-01  1.0395849e-01
 2.1818386e-04  1.0522846e+00  1.7608030e+00  3.6683038e-02 -7.8245342e-01  5.7126081e-01  1.0705065e-01
 2.1818386e-04  5.6693208e-01  3.0313393e-01  1.0566108e-02 -4.6638635e-01  7.1791118e-01  1.3674933e-02
 2.1818386e-04  3.2513288e-01  1.0232826e+00 -5.4785926e-02 -6.7084187e-01  4.8768154e-01  6.1538905e-02
 2.1818386e-04 -5.8818847e-01 -1.9367168e+00 -1.0257485e-01  9.0706998e-01 -2.9780379e-01  1.2590616e-02
 2.1818386e-04  2.9312944e+00  1.0979568e+00  1.1366966e-01 -3.9476100e-01  9.6482414e-01 -1.3943419e-02
 2.1818386e-04 -2.4674509e+00  6.3713598e-01  1.6204102e-01 -1.9345292e-01 -8.9840758e-01  2.2030620e-02
 2.1818386e-04 -2.8770098e-01 -1.7085571e+00 -6.2784351e-02  6.4977795e-01 -1.8500148e-01 -1.0467128e-01
 2.1818386e-04 -2.8084007e-01  1.5538473e+00 -6.2502526e-02 -6.7522037e-01 -1.8292992e-01  1.8682747e-01
 2.1818386e-04 -3.2471986e+00 -3.8439921e-01 -5.9508253e-03  2.4068414e-01 -1.0905401e+00  1.3491854e-02
 2.1818386e-04 -1.0065137e+00  1.2479641e+00  4.2968420e-03 -5.5761498e-01 -3.6020759e-01 -2.7065376e-02
 2.1818386e-04 -6.1399825e-02 -1.7317367e+00  5.8319476e-02  8.2992524e-01  6.9967486e-02 -7.8540146e-02
 2.1818386e-04  1.2050550e-01  1.9206825e+00  1.3023624e-01 -9.2420650e-01  2.6483867e-01  6.6224396e-02
 2.1818386e-04  3.9316781e+00 -6.0682052e-01  5.6583419e-02  1.3666601e-01  9.4969791e-01  4.4357296e-02
 2.1818386e-04 -2.7955627e+00  6.0320586e-02 -2.0760072e-02  1.5793355e-01 -1.1089152e+00 -4.1981582e-03
 2.1818386e-04  6.1428905e-01 -5.8622730e-01  5.3069633e-02  1.2025062e+00  2.8939036e-01  8.4168330e-02
 2.1818386e-04  9.2432404e-01  8.4609270e-01 -2.0522801e-02 -5.1145190e-01  3.2702580e-01  9.8754555e-02
 2.1818386e-04 -1.6190822e+00 -1.0562746e-01 -1.2471149e-01  2.1563031e-02 -8.6203599e-01  8.1013262e-02
 2.1818386e-04  1.0518134e-01  5.6100529e-01 -1.1445606e-01 -1.1665105e+00 -1.3385206e-01 -1.8626772e-01
 2.1818386e-04  5.0093102e-01  3.1385234e-01  4.9865350e-02 -4.9855408e-01  1.3350488e+00 -1.3815233e-01
 2.1818386e-04  9.4930422e-01 -1.8183770e+00 -1.8833777e-01  6.7932576e-01  3.4777242e-01 -1.1742343e-01
 2.1818386e-04  4.5733562e-01 -1.7278359e+00  1.3524511e-01  8.1498891e-01  7.7043034e-02  2.2816906e-02
 2.1818386e-04  8.7139624e-01  1.7608688e+00  2.3909830e-02 -8.2317966e-01  6.9940621e-01 -1.7906038e-01
 2.1818386e-04  1.5280538e+00  7.1087176e-01  6.8502732e-02 -3.8060144e-01  9.5628691e-01  6.8235397e-02
 2.1818386e-04 -1.6422561e-01 -1.4038748e+00  3.5605926e-02  9.4406915e-01  2.5878209e-01 -2.4417544e-02
 2.1818386e-04  6.3673872e-01 -1.0510504e+00  7.7602625e-02  5.2437401e-01  8.5907948e-01 -3.5850268e-02
 2.1818386e-04 -3.4409323e-01  2.5155297e-01 -4.7803275e-02  2.0158677e-01 -7.0862508e-01 -2.1599770e-02
 2.1818386e-04 -1.5637073e-01  4.1621315e-01 -3.5643436e-02 -1.1771181e+00 -4.8972410e-01  3.3144698e-01
 2.1818386e-04  1.1129320e-01 -9.8485631e-01  4.7178608e-03  8.2261717e-01  3.4930566e-01  1.5348370e-01
 2.1818386e-04 -1.0066814e+00 -4.3638515e-01 -1.5112959e-01  8.6143410e-01 -9.8880011e-01 -4.3260168e-02
 2.1818386e-04 -2.2396314e+00  5.7869351e-01  1.3807105e-01  1.1192257e-01 -5.0934148e-01  9.7423568e-03
 2.1818386e-04  7.5346953e-01  5.9894860e-01 -1.8008091e-02 -6.2019235e-01  9.2287278e-01  1.9552988e-01
 2.1818386e-04 -2.8541536e+00 -1.2953243e+00 -1.1306348e-01  4.5951450e-01 -9.2958826e-01 -9.1875512e-03
 2.1818386e-04  3.7246546e-01  1.6482385e-01 -3.0816276e-02 -4.5019634e-02  1.0589882e+00  7.9165518e-02
 2.1818386e-04 -2.9883423e-01 -4.7793478e-01 -4.7504693e-02  1.2778782e+00 -6.8822670e-01 -1.3369352e-01
 2.1818386e-04  6.6016161e-01  1.7044314e+00  5.3371936e-02 -7.4184817e-01  3.7261817e-01 -1.6004260e-01
 2.1818386e-04  6.6325778e-01  6.6930592e-01  1.5322490e-02 -3.6775777e-01  6.1322248e-01 -2.6703602e-01
 2.1818386e-04 -1.4919063e+00 -3.6865625e-01 -9.0911210e-02  3.8931736e-01 -1.2197708e+00 -4.4802103e-02
 2.1818386e-04  8.7238997e-01  3.0397174e-01 -1.7114735e-01 -3.6399797e-01  5.5371374e-01 -1.4584315e-01
 2.1818386e-04  8.5973507e-01  7.6646939e-02  1.4502379e-01 -5.8810148e-02  1.0423367e+00 -5.6079306e-02
 2.1818386e-04 -1.7953007e+00  2.0590758e+00  4.4011146e-02 -7.4348330e-01 -6.3195044e-01  1.0728431e-01
 2.1818386e-04 -9.0581590e-01 -1.0849499e+00  4.5558322e-02  5.3134149e-01 -6.2348378e-01  6.5921480e-04
 2.1818386e-04  1.7652681e+00  3.8279800e+00 -9.9130012e-02 -9.8025411e-01  4.7159323e-01 -1.4885985e-02
 2.1818386e-04 -1.8001609e+00 -2.4067852e-01  6.0836937e-02  2.9222831e-01 -9.3994087e-01  8.6891703e-02
 2.1818386e-04  3.9023938e+00 -1.1017113e+00 -4.9339723e-02  3.2429931e-01  1.0371845e+00  7.5128578e-02
 2.1818386e-04  2.1942498e-02  1.5437119e-03  9.9449500e-02  9.1924739e-01  2.2559932e-01 -1.5809049e-01
 2.1818386e-04  1.5838574e-01 -2.6377091e-01 -1.0750569e-02  1.0141903e+00  6.4334804e-01  3.6921069e-02
 2.1818386e-04 -2.4813204e+00 -1.8178836e+00 -2.4203977e-02  4.9672320e-01 -7.8961748e-01  1.4343428e-02
 2.1818386e-04  1.7509285e+00  1.2600627e-02 -9.0170592e-02  7.8632243e-02  6.9124001e-01 -1.0461918e-01
 2.1818386e-04  6.2127656e-01 -8.7665719e-01  1.0050049e-01  9.9866074e-01  5.5662990e-01  9.9071627e-03
 2.1818386e-04 -2.4128553e-01  1.7906961e-01  3.0029599e-02 -8.8387096e-01 -4.5833504e-01 -5.1811141e-01
 2.1818386e-04  3.4479191e+00  2.0544326e+00 -1.2094253e-03 -5.9019375e-01  8.8932157e-01  2.1045376e-02
 2.1818386e-04  3.5190955e-01 -7.5486594e-01  4.4037387e-02  1.0715476e+00  5.5813766e-01  2.1184799e-01
 2.1818386e-04  1.2159361e-01 -2.8249438e+00  8.9138217e-02  7.7671963e-01  2.1449257e-02 -3.7893932e-02
 2.1818386e-04 -3.7519613e-01  1.0815295e+00 -1.0855543e-01 -8.3370763e-01 -4.2719939e-01  9.5142081e-02
 2.1818386e-04  5.4621500e-01 -9.1242093e-01  4.1207112e-02  1.5892752e-01  9.9950445e-01 -3.2823354e-02
 2.1818386e-04  2.2463777e+00 -1.3737807e+00  1.6273636e-01  4.8568279e-01  9.0054554e-01  9.6544154e-02
 2.1818386e-04  3.7830457e-01  1.6781849e+00  3.1489376e-03 -1.0533601e+00 -1.0793485e-01 -3.3542819e-02
 2.1818386e-04  9.0842175e-01  1.3249776e+00 -9.3996562e-02 -5.7754821e-01  6.7615753e-01  2.4191892e-02
 2.1818386e-04 -5.8310318e-01 -1.8546070e-01 -1.6985880e-01 -1.9108988e-02 -9.1077381e-01  3.1902216e-02
 2.1818386e-04  1.7441409e+00 -4.4580359e+00 -1.8011497e-02  1.0186106e+00  3.7961531e-01  1.4518547e-02
 2.1818386e-04 -2.4913907e+00  1.2566565e-01  1.4305416e-01 -1.4152266e-01 -9.4710463e-01 -7.7625133e-02
 2.1818386e-04  3.1433052e-01 -5.9416842e-01  7.6140963e-02  6.4471453e-01 -1.7635240e-01 -2.7652448e-01
 2.1818386e-04 -1.2690006e+00 -1.4113036e-01 -4.4896048e-02 -9.6759997e-02 -6.1542922e-01 -5.5529490e-02
 2.1818386e-04  5.2264035e-01 -1.7789413e+00 -5.1224560e-02  1.0857807e+00  2.7224341e-01 -5.8274906e-02
 2.1818386e-04 -4.8328988e-02 -6.1399055e-01 -5.0959913e-03  7.4437988e-01 -1.0255355e+00  3.4587119e-02
 2.1818386e-04 -6.4172149e-01  3.3905643e-01  8.8488460e-02 -2.9247266e-01 -6.3798755e-01 -9.5510378e-02
 2.1818386e-04 -1.3963131e+00 -3.9322402e+00  4.2366464e-02  1.0081924e+00 -3.5212919e-01  1.7599268e-02
